Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,273,53,6682.7,8387.4,2003.8,2003.4,2005.1,2005.0,837.3,1374.0,1152.2,1155.3,75.0,119.0,339.6,332.6,30.0,42.7,45.2,45.2,1093.5,84255.2,85872.9,7320927.0,26788435.3,29711323.3,26816.6,101675.4,120864.9
General cargo,90,27,810.3,1105.3,2007.9,2006.3,2005.8,2005.5,793.1,1522.4,1324.6,1336.9,81.0,161.2,431.5,456.1,50.5,62.4,47.2,47.5,182.4,14025.4,14294.7,1042578.7,3232922.4,4556215.6,11584.2,51394.3,66895.6
Bulk carrier,79,65,6384.9,11002.9,2012.2,2011.7,2010.4,2010.4,1377.1,3119.3,2632.8,2608.2,129.0,361.1,786.1,763.7,78.0,94.8,84.3,84.7,570.6,44135.3,44982.7,3576109.5,8896092.5,11631674.2,45267.2,182501.4,223973.1
Chemical tanker,39,25,1657.8,2657.2,2009.1,2008.7,2008.8,2008.9,1384.7,2173.0,1974.9,1970.6,209.0,211.3,262.9,260.9,49.0,97.8,86.8,85.0,261.8,20188.8,20576.4,699119.6,4197373.8,4903799.1,17926.1,125731.8,155129.7
Vehicle,35,30,4290.0,1399.4,2008.5,2008.4,2008.6,2008.4,1403.9,1978.7,1959.7,1974.6,100.0,126.5,191.5,190.3,16.0,23.4,17.7,17.6,258.8,20047.6,20432.5,1417057.2,6247702.8,7235476.6,40487.3,153892.4,165622.0
Cruise,35,12,738.7,88.3,1992.0,1995.7,1998.6,1996.0,632.3,675.9,604.8,604.8,41.0,55.0,47.1,47.4,22.0,25.5,34.2,33.2,224.1,17313.6,17646.0,340645.4,1920654.5,2411488.5,9732.7,47286.0,53772.3
Oil tanker,17,6,1724.3,3007.4,2009.9,2009.2,2010.3,2010.3,2897.1,2027.5,2886.0,2904.9,243.0,184.8,259.9,260.2,35.0,98.4,46.7,46.2,211.5,16369.8,16684.1,2407437.9,3934095.6,5211525.5,141614.0,336599.5,420723.9
Liquefied gas tanker,15,7,430.3,485.6,2013.2,2011.9,2016.0,2015.9,957.1,2090.8,2444.2,2434.5,104.0,181.4,337.3,337.8,41.0,86.5,39.7,40.0,72.0,5520.9,5626.9,366588.8,1062067.6,1172862.8,24439.3,133804.0,175955.5
Miscellaneous - fishing,10,9,114.7,95.0,2005.3,2004.0,2004.0,2003.2,6584.3,8953.8,9928.7,9953.9,416.0,743.1,752.6,636.7,137.0,728.5,1233.4,1341.4,94.5,7092.9,7229.1,668112.0,1482001.3,1684885.4,66811.2,157237.1,186395.0
Ro-Ro,9,3,10.8,7.6,1989.7,1997.7,1982.7,1984.1,406.5,446.5,364.9,378.0,76.0,120.0,122.9,119.9,12.0,11.0,47.7,44.3,10.1,763.0,777.6,27407.8,211303.4,99712.1,3045.3,7431.8,10594.4
Refrigerated bulk,5,4,242.2,269.7,1994.0,1997.5,2009.6,2009.6,646.2,4475.0,5970.0,5836.5,58.0,409.4,743.4,741.5,199.0,263.0,110.0,111.0,122.2,9302.7,9481.3,800138.4,1748341.3,1969342.0,160027.7,341017.2,368196.1
Service - other,3,2,14.0,5.3,1984.7,1990.5,1997.7,1995.4,2150.0,2622.3,2580.8,2413.3,451.0,391.0,446.1,445.0,39.0,263.8,362.0,331.7,6.9,524.5,534.6,36997.8,75911.5,81799.2,12332.6,27442.1,30986.1
Service - tug,2,2,3.2,1.0,1994.0,1994.0,1994.9,1994.9,5067.1,5067.1,4816.9,3137.2,2248.0,2248.0,1496.2,1554.2,1846.5,1846.5,192.4,320.0,15.6,1174.8,1197.3,24314.4,57496.2,76984.2,12157.2,31392.0,42384.6
