,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,328,Guyana,10,Cereals,115395332.319,275550.03415
1,328,Guyana,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",83672988.06,15247.151569
2,328,Guyana,44,Wood and articles of wood; wood charcoal,33950604.092,120030.14493499997
3,328,Guyana,17,Sugars and sugar confectionery,32804753.274000004,93586.090931
4,328,Guyana,22,"Beverages, spirits and vinegar",29978659.993,15507.008443
5,328,Guyana,26,"Ores, slag and ash",23616034.605,190581.496918
6,328,Guyana,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",12904742.808,5.653983
7,328,Guyana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7128628.018,158816.728106
8,328,Guyana,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",6078240.456,2169.353739
9,328,Guyana,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4805259.178,1900.610709
10,328,Guyana,08,"Fruit and nuts, edible; peel of citrus fruit or melons",4042852.356,6142.842944
11,328,Guyana,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2869439.327,14.978929
12,328,Guyana,72,Iron and steel,1849998.879,6336.526115000001
13,328,Guyana,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1600589.955,1037.14038
14,328,Guyana,09,"Coffee, tea, mate and spices",1388060.619,471.5061
15,328,Guyana,39,Plastics and articles thereof,1363226.735,867.460064
16,328,Guyana,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1251495.819,94.571342
17,328,Guyana,21,Miscellaneous edible preparations,1250912.239,388.520542
18,328,Guyana,30,Pharmaceutical products,991827.828,176.352154
19,328,Guyana,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",838314.799,1919.706633
20,328,Guyana,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",672359.328,457.209865
21,328,Guyana,23,"Food industries, residues and wastes thereof; prepared animal fodder",563140.449,4257.161552
22,328,Guyana,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",552458.084,136.591444
23,328,Guyana,31,Fertilizers,517250.068,1630.5
24,328,Guyana,29,Organic chemicals,477311.36199999996,262.74938399999996
25,328,Guyana,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",423781.893,178.577932
26,328,Guyana,07,Vegetables and certain roots and tubers; edible,369283.494,443.37595400000004
27,328,Guyana,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",263837.996,382.23286599999994
28,328,Guyana,78,Lead and articles thereof,262446.1,264.511043
29,328,Guyana,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",241174.04,55.771386
30,328,Guyana,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",183517.414,46.565
31,328,Guyana,76,Aluminium and articles thereof,151821.195,145.082395
32,328,Guyana,89,"Ships, boats and floating structures",150510.06100000002,175.648006
33,328,Guyana,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",147371.55599999998,231.14
34,328,Guyana,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",145011.867,24.872702
35,328,Guyana,73,Iron or steel articles,115457.601,134.176206
36,328,Guyana,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",104572.901,119.757712
37,328,Guyana,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",102050.585,37.666662
38,328,Guyana,88,"Aircraft, spacecraft, and parts thereof",97073.14,1.0348
39,328,Guyana,02,Meat and edible meat offal,96291.34300000001,62.394543000000006
40,328,Guyana,70,Glass and glassware,91331.89,136.332034
41,328,Guyana,35,Albuminoidal substances; modified starches; glues; enzymes,63871.86,171.67884099999998
42,328,Guyana,62,Apparel and clothing accessories; not knitted or crocheted,60339.251,4.370785
43,328,Guyana,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",59068.712,25.949060000000003
44,328,Guyana,64,Footwear; gaiters and the like; parts of such articles,43546.579,26.999882
45,328,Guyana,74,Copper and articles thereof,36561.188,27.708948999999997
46,328,Guyana,38,Chemical products n.e.c.,35603.941,45.679816
47,328,Guyana,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",26545.76,3.3286000000000002
48,328,Guyana,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",25951.658000000003,13.317261
49,328,Guyana,61,Apparel and clothing accessories; knitted or crocheted,25037.577999999998,0.735416
50,328,Guyana,40,Rubber and articles thereof,23094.483,12.797207
51,328,Guyana,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",18610.246000000003,14.038598999999998
52,328,Guyana,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",16540.103,29.404316
53,328,Guyana,95,"Toys, games and sports requisites; parts and accessories thereof",15761.781,2.572713
54,328,Guyana,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",14352.874,32.764485
55,328,Guyana,37,Photographic or cinematographic goods,11123.354000000001,1.650959
56,328,Guyana,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10409.455999999998,1.540446
57,328,Guyana,52,Cotton,8926.974,0.490222
58,328,Guyana,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",7770.234,1.506503
59,328,Guyana,83,Metal; miscellaneous products of base metal,6892.925,0.42359
60,328,Guyana,93,Arms and ammunition; parts and accessories thereof,5780.429,1.6640450000000002
61,328,Guyana,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",5128.347,19.814256
62,328,Guyana,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",4847.799,2.1979
63,328,Guyana,96,Miscellaneous manufactured articles,4453.708,1.163204
64,328,Guyana,91,Clocks and watches and parts thereof,3845.3480000000004,0.24257299999999996
65,328,Guyana,69,Ceramic products,3343.384,4.852392
66,328,Guyana,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1470.4,18.38
67,328,Guyana,05,Animal originated products; not elsewhere specified or included,1365.414,0.121527
68,328,Guyana,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1146.671,0.31918799999999997
69,328,Guyana,18,Cocoa and cocoa preparations,1061.9630000000002,0.6931299999999999
70,328,Guyana,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",668.343,0.009453
71,328,Guyana,65,Headgear and parts thereof,611.652,0.083138
