,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,792,Türkiye,694,Sierra Leone,11522139.094,59939.889152
1,156,China,694,Sierra Leone,37203188.652,50657.181288
2,784,United Arab Emirates,694,Sierra Leone,18569390.143,41380.81775
3,724,Spain,694,Sierra Leone,4938197.059,37800.761316000004
4,076,Brazil,694,Sierra Leone,10151295.523,25730.260058
5,840,United States of America,694,Sierra Leone,28019523.418,24351.226162000003
6,056,Belgium,694,Sierra Leone,30176651.654,17054.665567
7,356,India,694,Sierra Leone,16223773.584,16212.180406
8,250,France,694,Sierra Leone,9782856.587,14823.032979999998
9,344,"China, Hong Kong SAR",694,Sierra Leone,6723505.088,11737.11883
10,528,Netherlands (Kingdom of the),694,Sierra Leone,7075617.221,10817.858209
11,276,Germany,694,Sierra Leone,6780389.779,10384.238352
12,826,United Kingdom,694,Sierra Leone,10582769.493,9267.388175
13,504,Morocco,694,Sierra Leone,1336857.665,7651.529026
14,858,Uruguay,694,Sierra Leone,2439033.308,6716.849182000001
15,360,Indonesia,694,Sierra Leone,2174581.903,5758.707305
16,380,Italy,694,Sierra Leone,1077301.268,5668.838094
17,458,Malaysia,694,Sierra Leone,2794663.817,5655.099464999999
18,324,Guinea,694,Sierra Leone,12379705.279000001,4580.362839
19,788,Tunisia,694,Sierra Leone,1009325.0109999999,4509.7447839999995
20,710,South Africa,694,Sierra Leone,18860642.830000002,4194.085324000001
21,756,"Switzerland, Liechtenstein",694,Sierra Leone,2736641.208,3470.739783
22,422,Lebanon,694,Sierra Leone,2018979.761,2746.478549
23,124,Canada,694,Sierra Leone,2047889.222,2618.096711
24,748,Eswatini,694,Sierra Leone,1484279.879,2528.3648639999997
25,364,Iran (Islamic Republic of),694,Sierra Leone,1047829.389,2521.4636339999997
26,100,Bulgaria,694,Sierra Leone,268551.857,2439.638061
27,682,Saudi Arabia,694,Sierra Leone,1326097.687,2438.194846
28,818,Egypt,694,Sierra Leone,418110.723,2411.803193
29,764,Thailand,694,Sierra Leone,1217823.713,2376.636896
30,586,Pakistan,694,Sierra Leone,1253223.793,2332.351733
31,686,Senegal,694,Sierra Leone,1441017.431,2304.2023019999997
32,702,Singapore,694,Sierra Leone,995229.346,1792.077744
33,804,Ukraine,694,Sierra Leone,614176.322,1691.3624820000002
34,208,Denmark,694,Sierra Leone,2164927.994,1620.729932
35,158,"China, Taiwan Province of",694,Sierra Leone,549647.888,1511.4003570000002
36,012,Algeria,694,Sierra Leone,457352.629,1395.1465680000001
37,036,Australia,694,Sierra Leone,753957.572,1258.280756
38,566,Nigeria,694,Sierra Leone,599872.623,1168.718812
39,440,Lithuania,694,Sierra Leone,263516.775,1048.0863590000001
40,032,Argentina,694,Sierra Leone,372556.983,1037.926474
41,690,Seychelles,694,Sierra Leone,590068.716,879.443893
42,340,Honduras,694,Sierra Leone,541203.99,850.593828
43,410,"Korea, Republic of",694,Sierra Leone,1951447.6369999999,834.663429
44,600,Paraguay,694,Sierra Leone,305291.888,757.272703
45,288,Ghana,694,Sierra Leone,1491254.614,716.684336
46,480,Mauritius,694,Sierra Leone,1071905.746,695.832626
47,616,Poland,694,Sierra Leone,361413.318,587.07102
48,634,Qatar,694,Sierra Leone,421913.302,568.371462
49,428,Latvia,694,Sierra Leone,94120.646,491.109334
50,372,Ireland,694,Sierra Leone,321803.083,462.83496599999995
51,430,Liberia,694,Sierra Leone,1792349.761,434.83296
52,170,Colombia,694,Sierra Leone,204290.863,365.525329
53,752,Sweden,694,Sierra Leone,630912.774,229.917207
54,270,Gambia,694,Sierra Leone,117320.48300000001,228.609188
55,048,Bahrain,694,Sierra Leone,109660.83700000001,228.40244299999998
56,392,Japan,694,Sierra Leone,2454610.77,192.18382599999998
57,642,Romania,694,Sierra Leone,328504.058,173.964067
58,050,Bangladesh,694,Sierra Leone,55657.167,161.999867
59,400,Jordan,694,Sierra Leone,38692.606,159.904438
60,704,Viet Nam,694,Sierra Leone,84364.719,153.135305
61,670,Saint Vincent and the Grenadines,694,Sierra Leone,62348.225,152.89214
62,300,Greece,694,Sierra Leone,52138.175,136.49647500000003
63,376,Israel,694,Sierra Leone,1147009.398,128.08248
64,384,Côte d'Ivoire,694,Sierra Leone,117368.881,111.083413
65,512,Oman,694,Sierra Leone,111231.602,103.40023
66,144,Sri Lanka,694,Sierra Leone,88784.81700000001,101.5383
67,414,Kuwait,694,Sierra Leone,92881.796,101.012044
68,620,Portugal,694,Sierra Leone,285688.302,97.572404
69,484,Mexico,694,Sierra Leone,113753.03499999999,97.18597899999999
70,408,"Korea, Dem. People's Rep. of",694,Sierra Leone,84874.00899999999,78.410637
71,554,New Zealand,694,Sierra Leone,54684.302,67.202711
72,795,Turkmenistan,694,Sierra Leone,59665.084,61.271018
73,578,Norway,694,Sierra Leone,33229.723,57.49971
74,233,Estonia,694,Sierra Leone,12138.694,52.380741
75,196,Cyprus,694,Sierra Leone,447756.108,45.761455999999995
76,643,Russian Federation,694,Sierra Leone,282726.01700000005,44.023827000000004
77,232,Eritrea,694,Sierra Leone,32719.622,40.938283000000006
78,705,Slovenia,694,Sierra Leone,18575.459,39.030756
79,404,Kenya,694,Sierra Leone,127101.47399999999,38.171537
80,152,Chile,694,Sierra Leone,12032.543,26.491224
81,768,Togo,694,Sierra Leone,16627.287,19.738567
82,191,Croatia,694,Sierra Leone,55121.136,19.357374
83,104,Myanmar,694,Sierra Leone,7539.821,18.232407
84,729,Sudan,694,Sierra Leone,7843.877,11.798452
85,292,Gibraltar,694,Sierra Leone,24990.557,10.304105999999999
86,008,Albania,694,Sierra Leone,17564.260000000002,8.850018
87,246,Finland,694,Sierra Leone,8308.163,8.613693
88,478,Mauritania,694,Sierra Leone,4681.9130000000005,4.612379999999999
89,262,Djibouti,694,Sierra Leone,7546.601,3.75486
90,470,Malta,694,Sierra Leone,22092.52,3.251878
91,800,Uganda,694,Sierra Leone,9039.458,2.712249
92,516,Namibia,694,Sierra Leone,4977.386,1.7478319999999998
93,834,"Tanzania, United Republic of",694,Sierra Leone,8133.4619999999995,1.533741
94,231,Ethiopia,694,Sierra Leone,1817.618,1.3004760000000002
95,854,Burkina Faso,694,Sierra Leone,6364.5869999999995,0.9579679999999999
96,466,Mali,694,Sierra Leone,14404.723,0.890549
97,574,Norfolk Island,694,Sierra Leone,1011.768,0.687619
98,120,Cameroon,694,Sierra Leone,348.467,0.285827
99,203,Czechia,694,Sierra Leone,3167.5370000000003,0.27355
100,040,Austria,694,Sierra Leone,4248.195,0.23128300000000002
101,520,Nauru,694,Sierra Leone,2700.964,0.164171
102,020,Andorra,694,Sierra Leone,287.942,0.139203
103,608,Philippines,694,Sierra Leone,5140.027,0.04022
104,266,Gabon,694,Sierra Leone,410.055,0.030664
105,051,Armenia,694,Sierra Leone,771.584,0.009816
106,508,Mozambique,694,Sierra Leone,2.4,0.002985
107,524,Nepal,694,Sierra Leone,863.177,0.002673
108,562,Niger,694,Sierra Leone,3.16,0.0012070000000000002
