Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,444,178,19074.1,23896.8,2006.9,2007.4,2007.0,2007.0,471.0,1094.1,1047.8,1056.3,45.0,93.6,253.4,255.0,40.5,51.7,40.7,40.8,2458.0,190343.5,193998.1,19112378.5,53005808.7,59235772.4,43045.9,129662.9,150212.4
Ro-Ro,107,24,1677.7,852.7,2012.1,2010.0,2009.1,2009.1,100.0,609.5,265.9,278.1,11.0,49.8,141.4,146.8,35.0,35.4,36.6,36.4,192.9,14934.5,15221.3,917312.6,1706133.7,1974819.0,8573.0,20152.0,21414.1
Bulk carrier,93,86,4594.6,7877.4,2007.3,2007.6,2007.9,2007.8,665.3,1835.5,1744.5,1741.4,203.0,311.5,737.5,752.9,108.0,223.3,244.7,247.4,503.0,38923.0,39670.3,3286981.6,7000064.8,9044970.1,35343.9,122217.1,145614.8
Vehicle,89,43,3789.6,1153.4,2007.2,2007.9,2007.0,2006.4,136.4,551.7,803.7,737.0,18.0,43.8,285.0,282.3,21.0,21.4,23.8,22.2,270.4,20914.7,21316.2,1167935.1,5149341.5,5963462.3,13122.9,49880.0,53681.8
Chemical tanker,81,55,955.6,1560.7,2006.6,2006.2,2009.8,2009.9,171.1,691.0,716.6,732.2,21.0,100.1,252.5,256.9,39.0,64.6,64.8,64.8,205.4,15752.7,16055.1,472075.8,2566893.8,2991027.1,5828.1,36889.5,45139.4
General cargo,52,34,700.7,997.3,2003.5,2005.0,2007.4,2007.3,507.7,1573.2,1345.8,1360.1,99.5,169.6,278.2,278.9,48.0,75.3,99.6,102.6,151.6,11622.2,11845.3,628541.6,2065497.5,2974890.3,12087.3,59255.8,79453.4
Refrigerated bulk,48,29,359.8,407.5,1988.7,1989.7,1990.0,1990.0,816.0,1415.7,1365.3,1364.0,119.5,187.7,299.7,301.0,81.5,159.8,248.6,242.5,288.7,21833.0,22252.2,1208819.7,2641329.8,2975209.7,25183.7,53666.3,57943.5
Liquefied gas tanker,39,15,503.2,573.6,2011.8,2011.9,2012.0,2011.9,192.5,729.0,856.1,850.1,24.0,74.1,467.7,463.3,36.0,72.7,116.3,116.6,93.5,7148.9,7286.2,433000.0,1254471.5,1385338.3,11102.6,60786.1,79935.2
Oil tanker,31,22,821.2,1359.9,2002.2,2002.5,2004.6,2004.5,634.7,1320.2,1312.3,1325.4,87.0,248.0,354.6,358.0,46.0,105.6,74.5,74.9,187.4,14446.8,14724.2,1320877.6,2887272.1,3265030.5,42609.0,127711.6,150534.2
Miscellaneous - fishing,10,5,16.9,19.3,1983.9,1981.6,1981.2,1981.4,974.0,1754.8,1738.2,1732.0,126.5,142.5,215.3,221.1,40.5,226.0,95.7,61.2,10.2,772.7,787.6,136015.5,301708.6,343012.2,13601.6,32010.6,37946.7
Service - tug,8,6,1.5,1.4,1996.0,1992.5,1995.1,1992.3,932.7,760.1,568.7,495.9,164.5,412.9,418.5,449.3,73.0,516.7,474.4,566.8,7.1,532.0,542.2,36601.1,86550.6,115886.5,4575.1,11813.8,15950.7
Service - other,4,4,78.4,129.0,2000.5,2000.5,2010.5,2010.6,466.7,1964.0,5589.5,5984.6,164.0,518.0,1618.8,1628.4,26.5,36.5,16.3,16.0,14.0,1078.5,1099.2,900499.7,1847627.6,1990930.6,225124.9,500940.8,565633.1
Ferry-pax only,2,1,1.7,0.2,1969.0,1969.0,1969.0,1969.0,712.2,712.2,712.2,712.2,88.0,88.0,93.9,93.9,320.5,320.5,358.9,358.9,1.4,104.5,106.5,20390.1,41526.4,52310.4,10195.1,23708.1,31255.1
Cruise,1,1,14.0,1.2,1998.0,1998.0,1998.0,1998.0,461.8,461.8,461.8,461.8,38.0,38.0,38.0,38.0,7.0,7.0,7.0,7.0,3.3,258.7,263.7,3266.1,27033.9,36051.7,3266.1,22556.8,26817.0
